unique_work_number,work_name,sanction_amount,cost_deviation_pct,contractor_concentration,text_similarity,rf_anomaly_probability,rf_anomaly_prediction
WS/14630/2025/00538,"Construction of additional classroom at Kisan Nagar school, HOWRAH",894080.36,-38.07680033381778,0.14285714285714285,1.0000000000000002,16.69246595477317,0
WS/19521/2024/00956,"Construction of additional classroom at Gandhi Chowk school, VARANASI",1028136.42,0.0,0.14285714285714285,1.0000000000000002,16.691127075991883,0
WS/99589/2025/00544,"Construction of additional classroom at Kisan Nagar school, HOWRAH",1444610.76,0.052438833792576384,0.14285714285714285,1.0000000000000002,16.691127075991883,0
WS/86986/2025/00266,"LED streetlight installation along Ram Nagar road, KANPUR",457323.92,19.251162211025147,0.2,1.0000000000000002,16.657090389743804,0
WS/17347/2025/00560,"Solar light installation near Vivekanand Marg hanuman mandir, PATNA_SAHIB",384122.33,113.65638830227802,0.07692307692307693,0.9657748243591313,16.588014681889195,0
WS/51779/2024/00954,"Construction of community hall at Shanti Nagar, BARAMULLAH",1636000.27,-43.533726398818644,0.14285714285714285,1.0000000000000004,16.507381921159723,0
WS/33508/2025/00219,Construction of concrete road from Vivekanand Marg to Andouli in ERNAKULAM,2371070.75,115.19419936884454,0.15,0.8505148673899865,16.468805180763457,0
WS/86499/2025/00953,"Construction of community hall at Shanti Nagar, BARAMULLAH",1932398.79,-9.315148052628281,0.125,1.0000000000000004,16.41951453891293,0
WS/72347/2025/00621,"Installation of streetlights at Panchayat Bhavan Marg chowk, ERNAKULAM",333277.0,-9.778382358775398,0.125,1.0000000000000004,16.41951453891293,0
WS/50730/2025/00079,"CC road construction at Station Road ward, PATNA_SAHIB",849078.05,-36.60945403165485,0.14285714285714285,1.0000000000000002,16.170960578429078,0
WS/40704/2024/00734,Construction of concrete road from Ambedkar Colony to Vivekanand Marg in KOTTAYAM,2187677.4,110.83589949208039,0.2,0.9322898286377124,15.117901349707171,0
WS/37471/2023/00571,"Water supply pipeline extension to Subhash Nagar area, MURSHIDABAD",845871.13,111.04971938710908,0.09090909090909091,0.9434437179388704,14.38549578698507,0
WS/37504/2023/00613,"Covered drain construction from Shanti Nagar to Ram Nagar, ATTINGAL",1071133.69,111.04997369642639,0.08333333333333333,0.8900698343320986,13.256514798401199,0
WS/50737/2025/00823,"Construction of drainage/nala near Andouli area, ATTINGAL",1067997.28,110.43199364950883,0.3333333333333333,0.9069369452560803,13.072042264138503,0
WS/96944/2023/00372,"LED streetlight installation along Vivekanand Marg road, LUCKNOW",391666.18,109.5675948097016,0.14285714285714285,0.9314384587298328,12.422724339827289,0
WS/39333/2025/00521,"Water supply pipeline extension to Shanti Nagar area, NAGPUR",651093.03,3.5595126355409907,0.2857142857142857,0.9999999999999998,11.750918688267504,0
WS/79550/2024/00815,"Repair and renovation of Govt. School building at Nehru Path, AURANGABAD_BR",1618758.12,98.28582928873104,0.2222222222222222,0.9969677988881975,11.70203127396028,0
WS/63363/2024/00415,"Repair and renovation of Govt. School building at Station Road, AURANGABAD_BR",1701599.38,108.4332674609166,0.1111111111111111,0.9053992261255397,11.55651951271674,0
WS/38905/2024/00246,"Water supply pipeline extension to Nehru Path area, HOWRAH",787924.26,10.315863557185184,0.3333333333333333,0.9999999999999998,11.50705466103556,0
WS/33942/2024/00721,Construction of concrete road from Nehru Path to Ram Nagar in KANTHI,2465636.39,61.51354601998252,0.2,0.9999999999999998,10.73748000964762,0
WS/35362/2025/00368,"Installation of handpump at Nehru Path village, KANPUR",693240.35,9.462174730179287,0.6666666666666666,0.9489790983598216,10.683227229251191,0
WS/30892/2023/00349,"Water supply pipeline extension to Ram Nagar area, HOWRAH",820286.72,14.846873583116938,0.2222222222222222,0.9999999999999998,10.463808163797102,0
WS/59160/2024/00463,"Solar street light at Station Road chowk parisar, PATNA_SAHIB",354053.69,96.93161985790924,0.23076923076923078,0.9570551373249487,10.387475462097404,0
WS/32427/2025/00877,"Solar light installation near Gandhi Chowk hanuman mandir, VARANASI",177117.71,-36.38011919111764,0.14285714285714285,0.9999999999999998,10.203606672828338,0
WS/78864/2024/00371,"Solar light installation near Gandhi Chowk hanuman mandir, VARANASI",300436.95,7.91559437836086,0.14285714285714285,0.9999999999999998,10.171671550064433,0
WS/70731/2025/00283,Construction of concrete road from Nehru Path to Ram Nagar in KANTHI,1711071.73,12.085165407072083,0.2,0.9999999999999998,10.155207688235285,0
WS/59412/2023/00232,"Water supply pipeline extension to Ram Nagar area, HOWRAH",411982.85,-42.319019510199766,0.2222222222222222,0.9999999999999998,10.143590407535305,0
WS/52344/2023/00447,"Installation of streetlights at Shanti Nagar chowk, SRINAGAR",449703.55,0.0,0.09090909090909091,0.9999999999999998,9.948944516461749,0
WS/19807/2023/00085,"LED streetlight installation along Ambedkar Colony road, NAGPUR",559698.75,36.85540231060702,0.03333333333333333,0.9175454625366066,9.909257541453785,0
WS/43483/2023/00477,"Water supply pipeline extension to Shanti Nagar area, KANPUR",689128.66,8.812941705563329,0.6666666666666666,0.962484960092076,9.798672829608284,0
WS/29815/2024/00695,"Repair and renovation of Govt. School building at Kisan Nagar, AURANGABAD_MH",760951.0,-37.85366075799046,0.42857142857142855,0.9975673537941016,9.742809700462303,0
WS/82516/2023/00689,"Water supply pipeline extension to Ram Nagar area, KANPUR",242493.28,-61.71047777837182,0.6666666666666666,0.962484960092076,9.73228412890357,0
WS/61435/2025/00445,"Widening and strengthening of road near Ram Nagar village, ATTINGAL",2234028.71,96.72501008731072,0.4,0.9267415314476126,9.645741492561347,0
WS/52899/2023/00276,"Widening and strengthening of road near Ram Nagar village, BARAMULLAH",2421934.99,39.219671248984056,0.05555555555555555,0.9647156540172663,9.456245030486942,0
WS/38760/2025/00049,"Water supply pipeline extension to Nehru Path area, HOWRAH",714243.84,0.0,0.1111111111111111,0.9999999999999998,9.300755979271015,0
WS/33255/2024/00402,"Installation of streetlights at Ambedkar Colony chowk, HINGOLI",536816.26,66.90702664760354,0.5714285714285714,0.944587391877999,9.120070589337422,0
WS/14385/2024/00535,"Water supply pipeline extension to Andouli area, KANPUR",551210.16,-12.964294638980425,0.6666666666666666,0.9122094275024435,9.03167131679858,0
WS/85090/2024/00483,"Water supply pipeline extension to Shanti Nagar area, NAGPUR",628713.88,0.0,0.14285714285714285,0.9999999999999998,8.892784875449774,0
WS/66370/2025/00109,"Solar street light at Ambedkar Colony chowk parisar, HOWRAH",345622.8,14.6432685107558,0.5,0.9413295768741907,8.874685583164114,0
WS/40169/2024/00762,"Covered drain construction from Bazaar Road to Andouli, GAYA",976460.48,28.005679932996504,0.06666666666666667,0.9177555586195928,8.82849546030098,0
WS/46583/2023/00369,"Construction of drainage/nala near Station Road area, ATTINGAL",961571.54,89.46248271234212,0.25,0.894629818413546,8.818443469193062,0
WS/46760/2025/00510,"LED streetlight installation along Andouli road, BADAUN",458471.99,2.9181398590548198,0.14285714285714285,0.9999999999999997,8.559741521590956,0
WS/43557/2023/00912,"Construction of community hall at Ambedkar Colony, BARAMULLAH",6791111.94,93.05200651184302,0.3333333333333333,0.9110539682762739,8.456080484689883,0
WS/49021/2024/00248,"LED streetlight installation along Andouli road, BADAUN",248343.87,-44.25157980578284,0.14285714285714285,0.9999999999999997,8.403709872002745,0
WS/12727/2024/00690,"Installation of streetlights at Shanti Nagar chowk, TAMLUK",572534.01,20.723545481027337,0.058823529411764705,0.9318132398590102,8.207130761327146,0
WS/23159/2025/00652,"Water supply pipeline extension to Shanti Nagar area, NAGPUR",489072.92,-22.210573750972383,0.14285714285714285,0.9999999999999998,8.2028782345999,0
WS/93354/2023/00278,"Widening and strengthening of road near Kisan Nagar village, IDUKKI",2385075.81,88.36371525059552,0.16666666666666666,0.9297607231671705,8.149121286910932,0
WS/14145/2025/00511,"Construction of drainage/nala near Nehru Path area, IDUKKI",835672.68,21.060519606360955,0.07692307692307693,0.9173048071671986,8.108447367008745,0
WS/18849/2025/00791,"Multipurpose community centre building at Vivekanand Marg panchayat, ERNAKULAM",1938327.61,-16.559814952340062,0.08333333333333333,0.9999999999999996,8.055945936326808,0
WS/30144/2023/00770,"Multipurpose community centre building at Vivekanand Marg panchayat, ERNAKULAM",2315198.79,-0.3364475318398987,0.25,0.9999999999999996,7.973239861338601,0
WS/67377/2024/00073,"Installation of handpump at Ram Nagar village, TAMLUK",412863.83,0.0,0.037037037037037035,0.9710348105445665,7.94259973664381,0
WS/22418/2025/00790,"CC road construction at Bazaar Road ward, GAYA",2011302.88,60.61812839508747,0.3333333333333333,0.8934257712864033,7.9316351073147064,0
WS/55121/2025/00322,"Installation of streetlights at Shanti Nagar chowk, SRINAGAR",350746.54,-22.004943034138826,0.18181818181818182,0.9999999999999998,7.883161750724693,0
WS/29476/2025/00082,"Multipurpose community centre building at Ambedkar Colony panchayat, VARANASI",3315127.46,39.94531438665955,0.041666666666666664,0.9347574822652914,7.858646213160368,0
WS/50481/2023/00792,"LED streetlight installation along Gandhi Chowk road, MURSHIDABAD",467083.11,-1.5116515549797795,0.058823529411764705,0.9514959276943743,7.82407873614764,0
WS/98185/2025/00547,"Installation of streetlights at Andouli chowk, MURSHIDABAD",301832.97,-36.35601441132108,0.058823529411764705,0.9181516984370175,7.82321560113737,0
WS/42539/2024/00418,"Construction of additional classroom at Nehru Path school, IDUKKI",1737623.96,57.74032618317866,0.18518518518518517,0.9029329676690354,7.801417687516292,0
WS/73463/2023/00835,"Multipurpose community centre building at Panchayat Bhavan Marg panchayat, AURANGABAD_MH",3234314.63,45.89320360873097,0.4,0.9920857118840387,7.767758803367306,0
WS/34881/2023/00167,"Solar street light at Shanti Nagar chowk parisar, PUNE",315382.11,-1.6721882808174722,0.06666666666666667,0.9650150273598512,7.719458354849257,0
WS/51766/2023/00641,"Repair and renovation of Govt. School building at Ram Nagar, LUCKNOW",606841.16,-47.850814927640464,0.05,0.9676046704852843,7.538212401174482,0
WS/59106/2024/00809,"Installation of streetlights at Shanti Nagar chowk, HINGOLI",337579.05,4.960150599802406,0.5714285714285714,0.9709683285847083,7.506648749777116,0
WS/24860/2024/00930,"Multipurpose community centre building at Shanti Nagar panchayat, GAYA",2380528.05,-7.295635553899279,0.5,0.9420762579274131,7.382773828332937,0
WS/41091/2023/00091,"Construction of additional classroom at Subhash Nagar school, ERNAKULAM",1583425.5,69.48318842472226,0.1111111111111111,0.9455340890960211,7.3378327113321244,0
WS/24131/2025/00614,"CC road construction at Andouli ward, ATTINGAL",2116976.92,86.41761588713153,0.4,0.9204404560379658,7.324167123085652,0
WS/96266/2025/00839,"LED streetlight installation along Andouli road, HINGOLI",284360.07,-11.586706071450951,0.5714285714285714,0.9323073535599324,7.2469774301426,0
WS/16731/2025/00175,"Installation of streetlights at Bazaar Road chowk, KANTHI",363565.6,-29.667854517346466,0.5,0.942770602894623,7.158767295943172,0
WS/25408/2024/00497,"Installation of handpump at Shanti Nagar village, KANTHI",738041.3,78.76143327934541,0.14814814814814814,0.974384149280167,7.143369142976706,0
WS/22648/2023/00615,Construction of concrete road from Ram Nagar to Bazaar Road in BADAUN,2344499.81,87.34356701013843,0.3333333333333333,0.970840141762367,7.119323734462187,0
WS/68479/2024/00709,"CC road construction at Ram Nagar ward, ERNAKULAM",956822.64,-13.16046475931426,0.05,0.9296053926663658,7.101195036518748,0
WS/59355/2024/00831,"Construction of community hall at Subhash Nagar, IDUKKI",3314893.78,8.347996926008355,0.2857142857142857,0.9207176027372064,7.0429200080843035,0
WS/62286/2024/00674,"Installation of streetlights at Ram Nagar chowk, HINGOLI",321625.92,0.0,0.5714285714285714,0.9709683285847083,6.9437346115334115,0
WS/64040/2025/00033,"LED streetlight installation along Andouli road, GAYA",487264.93,5.347894139042207,0.4,0.9029644795927374,6.941665770229885,0
WS/99399/2025/00032,"Construction of community hall at Gandhi Chowk, MURSHIDABAD",2411628.79,0.0,0.14285714285714285,0.8926171012706222,6.857532048907849,0
WS/94023/2024/00802,"Construction of additional classroom at Bazaar Road school, HOWRAH",1758689.69,21.805262364477073,0.2857142857142857,0.9173453440574368,6.846119589661582,0
WS/31249/2025/00496,"Installation of streetlights at Shanti Nagar chowk, LUCKNOW",321273.15,71.90261697457893,0.14285714285714285,0.9318132398590102,6.843978101689732,0
WS/75841/2023/00865,"Installation of handpump at Bazaar Road village, PUNE",774426.59,0.0,0.42857142857142855,0.9294968655578444,6.835972441377917,0
WS/92700/2023/00804,"Repair and renovation of Govt. School building at Kisan Nagar, ATTINGAL",1429929.89,46.318221286503714,0.42857142857142855,0.9578450482519056,6.835262020655372,0
WS/59271/2023/00752,"Repair and renovation of Govt. School building at Gandhi Chowk, IDUKKI",1273488.02,15.606379912700074,0.07407407407407407,0.9517311250322111,6.827400056594215,0
WS/96832/2023/00342,"Installation of handpump at Station Road village, MURSHIDABAD",680018.02,69.66841308223573,0.09090909090909091,0.9436159303983056,6.819330373451236,0
WS/46587/2023/00782,Construction of concrete road from Shanti Nagar to Shanti Nagar in HOWRAH,1732328.52,1.6954578030999705,0.2,0.960340988446184,6.8135632634225995,0
WS/45665/2025/00117,"Widening and strengthening of road near Ambedkar Colony village, KOTTAYAM",1064485.84,2.589088122857049,0.4,0.9434127071295477,6.785682438590096,0
WS/66603/2024/00222,"Solar street light at Shanti Nagar chowk parisar, AURANGABAD_BR",447405.06,50.0332943387552,0.16666666666666666,0.9968653014598308,6.776543003420195,0
WS/54359/2023/00409,"Solar light installation near Station Road hanuman mandir, IDUKKI",344759.0,6.280945906861534,0.2857142857142857,0.9627523991971059,6.767541929549862,0
WS/95054/2025/00929,"Multipurpose community centre building at Ambedkar Colony panchayat, GAYA",2755213.0,7.295635553899279,0.5,0.9342201744609363,6.721880324167216,0
WS/87178/2023/00846,"CC road construction at Ambedkar Colony ward, MURSHIDABAD",2130647.15,24.69886251063049,0.2857142857142857,0.9146571447983457,6.688959355413246,0
WS/51864/2025/00655,"Installation of handpump at Ambedkar Colony village, BARAMULLAH",878765.21,74.43705051476549,0.1111111111111111,0.9223723988414947,6.680236819465106,0
WS/46585/2024/00035,"CC road construction at Vivekanand Marg ward, AURANGABAD_BR",1922056.41,4.809499710953473,0.2,0.9460239763684385,6.66437019404999,0
WS/40102/2024/00199,"Construction of additional classroom at Gandhi Chowk school, HINGOLI",1342899.8,18.32136939846277,0.4,0.9286111090802728,6.648350909921715,0
WS/49515/2025/00872,"Construction of drainage/nala near Kisan Nagar area, AURANGABAD_MH",934194.05,8.037504957966595,0.2222222222222222,0.9563941917591215,6.629375817687189,0
WS/83680/2025/00428,"LED streetlight installation along Bazaar Road road, MURSHIDABAD",474252.15,0.0,0.11764705882352941,0.9514959276943743,6.6204813270447564,0
WS/16054/2024/00757,"Repair and renovation of Govt. School building at Bazaar Road, BARAMULLAH",1372095.45,0.0,0.4,0.9184384689427088,6.612076162316757,0
WS/91560/2024/00050,"Water supply pipeline extension to Station Road area, NAGPUR",675399.32,7.425546259611757,0.2857142857142857,0.8949927317378592,6.603428026639653,0
WS/78271/2023/00794,"Water supply pipeline extension to Subhash Nagar area, JAMMU",814132.34,13.52007315193357,0.2,0.9316082577764087,6.564758404803553,0
WS/60012/2024/00931,"Multipurpose community centre building at Nehru Path panchayat, GAYA",1942237.9,-24.36386955296354,0.5,0.9448419126961282,6.54456679284697,0
WS/60755/2023/00716,"Solar street light at Gandhi Chowk chowk parisar, HOWRAH",354752.45,17.67157832237478,0.5,0.9243912889472328,6.494121755672501,0
WS/32833/2025/00298,"Water supply pipeline extension to Kisan Nagar area, AURANGABAD_BR",864085.47,46.55914936528101,0.1111111111111111,0.9517176370697826,6.486266053554311,0
WS/62509/2025/00556,"CC road construction at Andouli ward, NAGPUR",1764314.61,9.706252949695228,0.125,0.916976725154153,6.4688813171747555,0
WS/12888/2023/00590,"Construction of additional classroom at Gandhi Chowk school, KANTHI",1432792.94,7.168118697862945,0.2,0.8934533010118183,6.452238954138697,0
WS/57352/2024/00708,"Installation of handpump at Ambedkar Colony village, ERNAKULAM",373343.33,0.0,0.4,0.9147594896811405,6.440078879656057,0
WS/13667/2024/00713,"CC road construction at Shanti Nagar ward, AURANGABAD_MH",1431494.5,-9.830981888161922,0.038461538461538464,0.9458861857224159,6.439765129165512,0
WS/21552/2023/00410,"Solar light installation near Ram Nagar hanuman mandir, SRINAGAR",131881.0,-49.67503668355969,0.1111111111111111,0.9680592365674402,6.435901533599369,0
WS/54063/2025/00867,"Repair and renovation of Govt. School building at Subhash Nagar, HINGOLI",1134959.65,0.0,0.2,0.9515618357618929,6.425234561510738,0
WS/13771/2024/00660,"Installation of handpump at Nehru Path village, LUCKNOW",674032.06,14.107508504371769,0.2222222222222222,0.9489790983598216,6.383717833782468,0
WS/24019/2024/00358,Construction of concrete road from Nehru Path to Bazaar Road in VARANASI,2324691.1,13.389353621288254,0.125,0.919603906723325,6.366410141348627,0
WS/52647/2024/00526,"Water supply pipeline extension to Station Road area, JAMMU",851604.28,18.74504354181499,0.2,0.8949691906679322,6.357335409314835,0
WS/31012/2025/00138,"Installation of handpump at Nehru Path village, GAYA",792124.59,0.0,0.2,0.915803164325818,6.342012218933933,0
WS/98407/2025/00461,"Water supply pipeline extension to Ambedkar Colony area, LUCKNOW",590699.13,0.0,0.2222222222222222,0.9176256790726619,6.334186775493331,0
WS/84421/2023/00520,"Multipurpose community centre building at Shanti Nagar panchayat, ERNAKULAM",2330830.24,0.3364475318398987,0.08333333333333333,0.9592830127189331,6.3204708036236275,0
WS/79226/2024/00218,Construction of concrete road from Andouli to Gandhi Chowk in HINGOLI,1649759.27,2.981240696784105,0.2,0.9436352051001737,6.286600696384801,0
WS/50088/2023/00800,"Covered drain construction from Ambedkar Colony to Nehru Path, GAYA",797566.92,4.554252811814599,0.06666666666666667,0.8373869472565292,6.286202958943643,0
WS/67627/2024/00618,"Installation of streetlights at Panchayat Bhavan Marg chowk, ATTINGAL",533083.56,64.20146696711956,0.2,0.9376252597797599,6.272300053969822,0
WS/73373/2025/00392,"Construction of drainage/nala near Vivekanand Marg area, LUCKNOW",461230.67,-2.3924904777106435,0.4,0.8919255905168615,6.266132018103336,0
WS/59326/2025/00395,"LED streetlight installation along Gandhi Chowk road, HOWRAH",444001.45,3.9332691602111587,0.2,0.934431291334475,6.24059346164227,0
WS/13314/2025/00942,"Installation of handpump at Kisan Nagar village, AURANGABAD_MH",580570.74,0.0,0.2,0.9535161953962865,6.23634567262185,0
WS/65372/2025/00492,"Repair and renovation of Govt. School building at Nehru Path, SRINAGAR",1638156.61,0.0,0.2,0.9526942683863615,6.23634567262185,0
WS/82856/2024/00203,"Widening and strengthening of road near Ambedkar Colony village, KANTHI",1746420.8,14.400735402455139,0.1,0.9193781526455185,6.233028960897652,0
WS/46073/2024/00540,"CC road construction at Nehru Path ward, NANDURBAR(ST)",2247456.94,41.56602454877485,0.19230769230769232,0.9138350956650808,6.230132607615679,0
WS/59840/2023/00341,"Water supply pipeline extension to Ram Nagar area, BADAUN",785284.01,9.190751715141745,0.2222222222222222,0.9493857037796329,6.2290825863908434,0
WS/66087/2024/00817,"Construction of drainage/nala near Ambedkar Colony area, KOTTAYAM",846086.71,13.116814598648762,0.25,0.9192828135844596,6.208214478988563,0
WS/99928/2023/00107,"Water supply pipeline extension to Ram Nagar area, KOTTAYAM",874818.33,74.17975954139835,0.16666666666666666,0.9409284042904779,6.203817503571283,0
WS/52413/2023/00296,"Construction of community hall at Andouli, KANPUR",3794740.46,78.08201835698792,0.25,0.9015733867878011,6.202610658526853,0
WS/28855/2023/00316,"LED streetlight installation along Bazaar Road road, PATNA_SAHIB",424032.97,2.4486735812855787,0.2857142857142857,0.9648820740160541,6.198949504338022,0
WS/27157/2025/00829,"Installation of handpump at Vivekanand Marg village, VARANASI",846144.65,26.560662012697883,0.21428571428571427,0.9386109181823032,6.198089036911454,0
WS/46428/2023/00598,Construction of concrete road from Gandhi Chowk to Andouli in AURANGABAD_BR,1833857.06,0.0,0.2,0.9436352051001737,6.183449070940183,0
WS/85842/2025/00394,"Installation of handpump at Station Road village, PUNE",877908.98,13.362453115149368,0.42857142857142855,0.9484189387626722,6.18333542571607,0
WS/25220/2025/00099,"CC road construction at Ram Nagar ward, KOTTAYAM",1037620.92,0.0,0.2,0.9441103885210169,6.178423945312042,0
WS/55508/2025/00056,"Water supply pipeline extension to Station Road area, LUCKNOW",740736.62,25.399984929722173,0.1111111111111111,0.8826043043761334,6.166189223471274,0
WS/57395/2024/00424,Construction of concrete road from Bazaar Road to Nehru Path in GAYA,1945975.2,55.40120666821499,0.1111111111111111,0.9146516189391974,6.161228085033245,0
WS/37871/2024/00711,"Construction of drainage/nala near Ambedkar Colony area, ERNAKULAM",755207.3,9.403825608510882,0.038461538461538464,0.9127569317027748,6.149245104708285,0
WS/30188/2024/00604,"Construction of additional classroom at Nehru Path school, PUNE",1182993.48,0.24348284758037897,0.2222222222222222,0.9139009582999925,6.148863463298862,0
WS/55252/2024/00703,"Installation of handpump at Panchayat Bhavan Marg village, ERNAKULAM",343593.5,-7.968491093707236,0.4,0.9579124554067145,6.14683158720854,0
WS/54541/2023/00769,"Multipurpose community centre building at Gandhi Chowk panchayat, AURANGABAD_BR",3858385.0,5.175345201509282,0.23076923076923078,0.9607778588738911,6.135958214032151,0
WS/67658/2024/00396,"Solar light installation near Shanti Nagar hanuman mandir, PATNA_SAHIB",268738.53,49.47765134472499,0.15384615384615385,0.9912541090699623,6.132398221451695,0
WS/79494/2024/00569,"Multipurpose community centre building at Ram Nagar panchayat, BADAUN",2546964.68,0.0,0.2,0.9348863409636636,6.131281587628628,0
WS/19681/2025/00090,"Multipurpose community centre building at Ambedkar Colony panchayat, KANTHI",3167101.79,23.271639689971316,0.041666666666666664,0.9349270495966449,6.127717534939722,0
WS/27984/2025/00270,"Installation of handpump at Kisan Nagar village, BADAUN",719185.46,0.0,0.2222222222222222,0.9568657770981188,6.111794991281201,0
WS/72419/2024/00917,"Multipurpose community centre building at Ram Nagar panchayat, HOWRAH",2356058.86,0.0,0.2222222222222222,0.9583811425219531,6.111794991281201,0
WS/89498/2023/00869,"Installation of handpump at Ram Nagar village, HINGOLI",721328.29,3.3234171284943006,0.4,0.9601665569747893,6.108939040842249,0
WS/15210/2024/00480,"Covered drain construction from Gandhi Chowk to Station Road, TAMLUK",750585.74,0.0,0.4,0.9332363743476293,6.103293724566528,0
WS/59425/2024/00761,"Construction of additional classroom at Bazaar Road school, BARAMULLAH",1608435.57,17.224757942313715,0.2,0.9224015058437558,6.096091104677333,0
WS/96947/2023/00347,"Construction of additional classroom at Panchayat Bhavan Marg school, PATNA_SAHIB",1433956.27,1.3774762990224814,0.2857142857142857,0.9498056188345358,6.088040438610895,0
WS/84086/2025/00596,"Construction of additional classroom at Kisan Nagar school, KOTTAYAM",1654368.44,2.497629387324848,0.25,0.9591031326880073,6.073092204484579,0
WS/49378/2025/00229,"Repair and renovation of Govt. School building at Vivekanand Marg, PATNA_SAHIB",1541665.66,8.992287406133272,0.2857142857142857,0.9285496227535306,6.070371665413472,0
WS/82733/2025/00244,"Construction of additional classroom at Shanti Nagar school, JAMMU",660055.18,-50.178268763942924,0.14285714285714285,0.9515759731617404,6.0495096530586,0
WS/91830/2023/00539,"Water supply pipeline extension to Andouli area, KOTTAYAM",531212.37,5.766465675240632,0.16666666666666666,0.9143940574237959,6.041450253642458,0
WS/12588/2025/00836,"CC road construction at Subhash Nagar ward, GAYA",1352889.26,8.038696224118606,0.3333333333333333,0.9261226463595864,6.04037784195684,0
WS/12125/2024/00210,"Multipurpose community centre building at Nehru Path panchayat, AURANGABAD_BR",2534825.43,-30.903437675137596,0.07692307692307693,0.9934709952010772,6.033446327243064,0
WS/68034/2025/00416,"Widening and strengthening of road near Subhash Nagar village, VARANASI",2165001.81,5.600333663607661,0.125,0.8942139544712358,6.026505353900027,0
WS/17492/2024/00023,"Covered drain construction from Andouli to Bazaar Road, BARAMULLAH",1171838.43,64.73642803952603,0.14285714285714285,0.9177009550186794,6.012432168434371,0
WS/72277/2023/00042,"Covered drain construction from Bazaar Road to Ram Nagar, NANDURBAR(ST)",1025906.61,17.44820748017766,0.22727272727272727,0.9119298861852533,6.008612723766793,0
WS/16380/2025/00673,"Multipurpose community centre building at Panchayat Bhavan Marg panchayat, AURANGABAD_BR",3868545.99,5.452322649544953,0.15384615384615385,0.9920857118840387,5.998975950329292,0
WS/81802/2023/00362,"Construction of community hall at Vivekanand Marg, PATNA_SAHIB",2632114.27,-0.05853422322232778,0.125,0.8945433151327505,5.998945268253483,0
WS/88924/2025/00805,"Installation of streetlights at Bazaar Road chowk, IDUKKI",354961.85,-3.129205633606643,0.038461538461538464,0.9372145366065652,5.998697080555788,0
WS/93037/2023/00933,"Installation of streetlights at Ambedkar Colony chowk, GAYA",569623.54,23.154031198236407,0.4,0.9197780735826067,5.992496056368162,0
WS/59710/2025/00217,"Water supply pipeline extension to Subhash Nagar area, GAYA",894172.29,12.882784007500646,0.2,0.9263198686687439,5.9896676408127245,0
WS/55919/2023/00707,"Repair and renovation of Govt. School building at Nehru Path, GAYA",874572.41,0.0,0.2,0.9327316587254102,5.9848887812269,0
WS/31694/2023/00875,"Solar street light at Ambedkar Colony chowk parisar, AURANGABAD_BR",440365.9,47.67277484848035,0.08333333333333333,0.948825948953566,5.983556421594949,0
WS/47700/2025/00112,"Multipurpose community centre building at Bazaar Road panchayat, ATTINGAL",3684018.43,69.56214504834848,0.16666666666666666,0.9423088239848078,5.979194425499929,0
WS/61773/2023/00288,"Widening and strengthening of road near Ambedkar Colony village, PUNE",2401877.12,61.11635168518986,0.3333333333333333,0.9090276137733864,5.962571692143032,0
WS/11220/2024/00026,"Construction of drainage/nala near Ambedkar Colony area, SRINAGAR",904521.2,41.094264654908734,0.14285714285714285,0.9127569317027748,5.960920550606457,0
WS/78690/2025/00455,"Installation of handpump at Panchayat Bhavan Marg village, LUCKNOW",244339.23,-58.63558661411945,0.2222222222222222,0.9625292320879781,5.960415723371103,0
WS/59060/2024/00110,"Construction of additional classroom at Shanti Nagar school, PATNA_SAHIB",1421457.51,0.4938421379422615,0.14285714285714285,0.9199536745474444,5.932155066810613,0
WS/75860/2025/00775,"Covered drain construction from Kisan Nagar to Panchayat Bhavan Marg, PATNA_SAHIB",843338.5,0.0,0.4,0.9316720951586779,5.930681630038718,0
WS/26805/2024/00385,Construction of concrete road from Panchayat Bhavan Marg to Panchayat Bhavan Marg in ATTINGAL,1135609.91,0.0,0.4,0.9308561346309481,5.930681630038718,0
WS/70931/2025/00058,"Water supply pipeline extension to Subhash Nagar area, SRINAGAR",565222.72,0.0,0.4,0.9316082577764087,5.930681630038718,0
WS/16760/2024/00938,"Construction of drainage/nala near Bazaar Road area, KOTTAYAM",800165.62,6.977435073708747,0.25,0.9344759613544074,5.925791271086631,0
WS/73886/2025/00858,"CC road construction at Andouli ward, HOWRAH",1699464.16,-0.23382760496217767,0.1,0.9204404560379658,5.923869183574462,0
WS/36037/2024/00343,"Water supply pipeline extension to Bazaar Road area, TAMLUK",632388.57,53.17122112634568,0.2222222222222222,0.9093303789008405,5.920294878817909,0
WS/50838/2024/00444,"Widening and strengthening of road near Ambedkar Colony village, ATTINGAL",1056162.28,-6.996031762350498,0.4,0.9401575350665298,5.915697897667146,0
WS/82465/2024/00274,"CC road construction at Kisan Nagar ward, HINGOLI",1601999.8,0.0,0.4,0.9472584720790649,5.899093960902655,0
WS/32439/2024/00162,"LED streetlight installation along Panchayat Bhavan Marg road, JAMMU",390065.11,7.9734867470896935,0.09090909090909091,0.9566720021914004,5.897643528197674,0
WS/47649/2025/00184,"Repair and renovation of Govt. School building at Vivekanand Marg, AURANGABAD_MH",1314049.92,7.317543585927995,0.14285714285714285,0.9974396825409069,5.8975205062910305,0
